Seconds,Nanoseconds,Commit_Count,Identity_Count,Account_Count,Info_Count,Buffer_Occupancy_Pct,CPU_Pct
1789419625,193888281,75,0,0,0,0.00,13.83
1789419626,193885775,56,0,0,0,0.00,15.00
1789419627,193799271,58,0,0,0,0.00,11.58
1789419628,193884765,69,0,0,0,0.00,19.61
1789419629,193920260,56,0,0,0,0.00,11.34
1789419630,195205739,63,0,0,0,0.00,11.70
1789419631,193789255,71,0,0,0,0.00,16.33
1789419632,193912751,83,0,0,0,0.00,19.19
1789419633,193702252,58,0,0,0,0.00,15.15
1789419634,195547726,69,1,1,0,0.00,19.19
1789419635,194530239,73,0,0,0,0.00,14.58
1789419636,193812749,62,0,0,0,0.00,17.82
1789419637,193793250,57,0,0,0,0.00,12.50
1789419638,193802751,61,0,0,0,0.00,10.64
1789419639,193893252,60,0,0,0,0.00,15.15
1789419640,193822756,54,0,0,0,0.00,12.24
1789419641,193901258,61,0,0,0,0.00,15.31
1789419642,193900762,54,1,1,0,0.00,12.50
1789419643,193890266,52,1,1,0,0.00,12.37
1789419644,193803773,54,0,0,0,0.00,19.05
1789419645,193811278,67,0,0,0,0.00,17.00
1789419646,193969782,67,1,0,0,0.00,16.33
1789419647,193907290,60,0,0,0,0.00,16.00
1789419648,193917797,63,0,0,0,0.00,13.27
1789419649,195519284,57,0,0,0,0.00,12.50
1789419650,193804816,68,0,0,0,0.00,13.54
1789419651,193680327,55,0,1,0,0.00,22.45
1789419652,193999833,38,0,0,0,0.00,9.18
1789419653,194963330,47,1,1,0,0.00,13.13
1789419654,193913856,47,1,1,0,0.00,11.22
1789419655,193921367,48,0,0,0,0.00,12.37
1789419656,193946879,55,0,0,0,0.00,11.34
1789419657,193884393,49,0,0,0,0.00,9.47
1789419658,193810908,55,0,0,0,0.00,14.29
1789419659,193882421,62,0,0,0,0.00,14.29
1789419660,194744924,43,0,1,0,0.00,13.00
1789419661,193809452,73,0,1,0,0.00,16.49
1789419662,193881967,37,1,1,0,0.00,10.89
1789419663,193845484,24,0,0,0,0.00,11.88
1789419664,193954000,73,2,2,0,0.00,23.53
1789419665,193883519,64,0,0,0,0.00,15.31
1789419666,194728026,60,1,2,0,0.00,11.34
1789419667,193887556,78,0,0,0,0.00,15.62
1789419668,193837076,76,0,0,0,0.00,15.62
1789419669,193799597,81,0,0,0,0.00,23.81
1789419670,193889116,77,0,0,0,0.00,13.54
1789419671,193795639,59,0,0,0,0.00,15.84
1789419672,193942159,60,0,0,0,0.00,10.20
1789419673,193818683,59,1,1,0,0.00,12.77
1789419674,193796206,46,2,2,0,0.00,12.87
1789419675,193877729,52,0,0,0,0.00,13.27
1789419676,193927252,38,0,0,0,0.00,8.16
1789419677,193884777,50,0,0,0,0.00,12.12
1789419678,194712292,54,0,0,0,0.00,17.65
1789419679,196251797,36,0,0,0,6.00,9.09
1789419680,193886355,54,1,1,0,0.00,7.22
1789419681,193927882,44,1,1,0,0.00,9.00
1789419682,193924410,86,1,1,0,0.00,13.13
1789419683,193944937,49,0,0,0,0.00,12.87
1789419684,193910467,59,0,0,0,0.00,12.87
1789419685,193880996,66,0,0,0,0.00,15.00
1789419686,193882526,69,0,0,0,0.00,16.00
1789419687,193878057,57,0,0,0,0.00,9.57
1789419688,193919587,31,1,1,0,0.00,6.12
1789419689,193788121,51,0,0,0,0.00,13.86
1789419690,193919651,53,0,0,0,0.00,17.31
1789419691,194636174,56,0,0,0,2.00,20.00
1789419692,194114715,72,0,0,0,0.00,13.54
1789419693,193807253,53,0,0,0,0.00,14.00
1789419694,193874786,37,0,0,0,0.00,8.25
1789419695,195019306,50,0,0,0,0.00,14.56
1789419696,193938856,52,0,0,0,0.00,9.38
1789419697,194406386,58,0,0,0,2.00,13.40
1789419698,193887929,58,1,1,0,0.00,15.00
1789419699,193794468,59,3,3,0,0.00,15.15
1789419700,193809005,42,0,0,0,0.00,9.90
1789419701,193795544,62,0,0,0,0.00,10.53
1789419702,193885082,52,0,0,0,0.00,13.13
1789419703,193881621,47,0,0,0,0.00,12.12
1789419704,193713163,48,0,0,0,0.00,8.08
1789419705,196123671,55,0,1,0,0.00,8.51
1789419706,193889243,52,0,0,0,0.00,16.67
1789419707,193883784,54,0,0,0,0.00,15.69
1789419708,193828327,56,0,0,0,0.00,15.15
1789419709,193909869,47,0,0,0,0.00,14.00
1789419710,193797414,64,0,0,0,0.00,16.83
1789419711,193717958,13,0,0,0,0.00,16.00
1789419712,193787502,63,0,0,0,0.00,15.00
1789419713,193786047,79,1,1,0,0.00,13.68
1789419714,194198587,64,0,0,0,2.00,16.00
1789419715,193882137,60,0,0,0,0.00,16.00
1789419716,193889683,43,0,0,0,0.00,8.33
1789419717,193896230,75,0,0,0,0.00,15.46
1789419718,193931777,55,0,1,0,0.00,13.13
1789419719,193751328,59,0,0,0,0.00,14.29
1789419720,193874875,50,0,0,0,0.00,8.42
1789419721,193885424,50,0,0,0,0.00,16.35
1789419722,193932973,39,0,0,0,0.00,11.88
1789419723,193893523,34,0,0,0,0.00,9.00
1789419724,193912074,36,0,0,0,0.00,6.32
1789419725,193798627,70,1,1,0,0.00,12.50
1789419726,193792178,85,0,0,0,0.00,20.59
1789419727,195165712,80,0,0,0,0.00,19.19
1789419728,193806283,77,0,0,0,0.00,12.77
1789419729,193800837,51,0,0,0,0.00,12.24
1789419730,193876390,61,0,1,0,0.00,14.00
1789419731,193929943,35,0,0,0,0.00,10.78
1789419732,193965498,72,2,3,0,0.00,10.20
1789419733,193912054,60,0,0,0,0.00,15.84
1789419734,193806611,58,0,1,0,0.00,14.00
1789419735,193896167,51,0,0,0,0.00,11.22
1789419736,194005722,54,0,1,0,0.00,13.54
1789419737,193885281,47,0,1,0,0.00,6.32
1789419738,196072810,47,1,0,0,0.00,11.22
1789419739,194350391,57,0,0,0,0.00,14.29
1789419740,193535961,60,0,0,0,0.00,16.16
1789419741,193909516,37,0,0,0,0.00,5.26
1789419742,193879076,64,2,2,0,0.00,6.38
1789419743,193895637,54,1,1,0,0.00,10.53
1789419744,193794199,41,0,0,0,0.00,9.18
1789419745,193890759,71,0,0,0,0.00,12.77
1789419746,193878322,54,1,1,0,0.00,12.24
1789419747,194214880,42,0,0,0,0.00,9.18
1789419748,193943446,39,0,0,0,0.00,9.90
1789419749,193921010,85,0,0,0,0.00,14.85
1789419750,195703550,98,0,0,0,0.00,17.00
1789419751,193785141,78,2,2,0,0.00,13.54
1789419752,193915704,96,1,1,0,0.00,20.00
1789419753,193902270,66,0,0,0,0.00,10.31
1789419754,193889836,119,0,0,0,0.00,19.59
1789419755,195555380,87,0,0,0,0.00,16.67
1789419756,193884970,65,0,0,0,0.00,13.40
1789419757,193828538,42,1,2,0,0.00,9.38
1789419758,193887105,40,1,1,0,0.00,11.88
1789419759,193937673,29,0,0,0,0.00,6.19
1789419760,195665219,64,0,0,0,0.00,10.31
1789419761,194226808,32,0,1,0,0.00,7.07
1789419762,193898382,41,0,0,0,0.00,8.16
1789419763,193891953,38,0,0,0,0.00,11.00
1789419764,193885524,46,1,1,0,0.00,13.86
1789419765,193928095,43,1,1,0,0.00,8.42
1789419766,194494659,66,1,1,0,0.00,12.50
1789419767,193888240,38,0,0,0,0.00,10.89
1789419768,193812814,39,0,0,0,0.00,7.29
1789419769,193894386,54,0,0,0,0.00,15.00
1789419770,193885960,40,1,1,0,0.00,10.31
1789419771,195407514,51,0,0,0,0.00,81.63
1789419772,193917109,42,0,1,0,0.00,10.31
1789419773,195560663,49,1,0,0,0.00,14.71
1789419774,194140257,39,1,1,0,0.00,9.18
1789419775,194576828,47,0,0,0,0.00,9.47
1789419776,193880414,39,0,0,0,0.00,9.09
1789419777,193881991,54,0,0,0,0.00,15.84
1789419778,193877569,49,0,0,0,0.00,10.31
1789419779,193883147,41,0,0,0,0.00,9.18
1789419780,193787727,52,0,0,0,0.00,16.50
1789419781,193874305,36,1,1,0,0.00,8.25
1789419782,193892885,32,0,0,0,0.00,8.08
1789419783,193892465,27,0,1,0,0.00,4.17
1789419784,202004936,51,2,1,0,28.00,9.47
1789419785,195057611,60,1,0,0,2.00,7.45
1789419786,193672211,57,0,0,0,0.00,10.42
1789419787,193619793,69,2,1,0,0.00,18.18
1789419788,193618376,88,0,0,0,0.00,23.30
1789419789,193923955,39,0,0,0,0.00,11.88
1789419790,193940538,41,1,1,0,0.00,12.87
1789419791,193912122,52,1,1,0,0.00,11.34
1789419792,193891707,50,0,0,0,0.00,16.50
1789419793,193879291,34,1,1,0,0.00,9.28
1789419794,193799878,37,1,1,0,0.00,14.29
1789419795,193807463,59,1,1,0,0.00,15.00
1789419796,193791050,40,0,0,0,0.00,7.29
1789419797,193883635,46,0,0,0,0.00,13.00
1789419798,193882222,34,0,0,0,0.00,7.14
1789419799,195896783,54,2,2,0,0.00,12.37
1789419800,193884397,53,1,1,0,0.00,15.84
1789419801,193898986,27,0,0,0,0.00,11.76
1789419802,193883575,58,0,0,0,0.00,10.42
1789419803,193790165,45,0,0,0,0.00,15.53
1789419804,193893754,45,0,0,0,0.00,9.28
1789419805,193792345,54,0,0,0,0.00,16.83
1789419806,193882935,50,0,0,0,0.00,12.37
1789419807,193903526,31,1,1,0,0.00,9.00
1789419808,193790119,47,0,0,0,0.00,10.20
1789419809,193783711,46,0,0,0,0.00,13.00
1789419810,193885302,35,0,0,0,0.00,4.21
1789419811,193888895,48,0,0,0,0.00,14.14
1789419812,194662478,39,0,0,0,0.00,7.22
1789419813,195198064,52,1,1,0,0.00,11.34
1789419814,194154672,51,0,0,0,0.00,17.31
1789419815,193914270,31,0,0,0,0.00,7.14
1789419816,193884866,39,2,2,0,0.00,9.28
1789419817,193883461,51,1,1,0,0.00,13.27
1789419818,194069055,42,0,0,0,0.00,10.20
1789419819,193838654,38,1,2,0,0.00,11.88
1789419820,193796252,69,0,0,0,0.00,14.29
1789419821,195845822,47,0,0,0,0.00,12.12
1789419822,194970431,41,0,0,0,0.00,8.25
1789419823,193899044,37,1,1,0,0.00,10.10
1789419824,193884642,29,0,0,0,0.00,4.17
1789419825,193801243,49,1,1,0,0.00,6.52
1789419826,193922840,27,0,0,0,0.00,4.08
1789419827,193917440,41,0,0,0,0.00,7.29
1789419828,193889041,47,0,0,0,0.00,11.00
1789419829,193787643,40,0,0,0,0.00,14.56
1789419830,196217212,43,0,0,0,0.00,9.00
1789419831,194663834,51,0,0,0,2.00,21.21
1789419832,193885447,51,1,1,0,0.00,9.09
1789419833,194423042,55,0,0,0,0.00,13.40
1789419834,193875652,45,0,0,0,0.00,10.31
1789419835,193786257,52,0,0,0,0.00,12.24
1789419836,193930859,54,0,0,0,0.00,12.24
1789419837,193887463,43,0,0,0,0.00,10.20
1789419838,193813069,47,0,0,0,0.00,9.38
1789419839,193894673,61,0,0,0,0.00,17.00
1789419840,193887278,40,0,0,0,0.00,11.00
1789419841,193879884,45,0,0,0,0.00,11.22
1789419842,193933490,30,0,0,0,0.00,6.12
1789419843,193881097,25,0,0,0,0.00,7.92
1789419844,193685707,55,0,0,0,0.00,8.42
1789419845,193876312,30,0,0,0,0.00,9.80
1789419846,193907920,64,0,0,0,0.00,16.83
1789419847,193802529,76,0,0,0,0.00,20.59
1789419848,193811138,74,1,1,0,0.00,13.68
1789419849,193960745,50,0,0,0,0.00,11.34
1789419850,193796357,57,0,0,0,0.00,14.85
1789419851,193894966,44,2,2,0,0.00,17.92
1789419852,193890576,57,0,0,0,0.00,12.24
1789419853,193881187,52,0,0,0,0.00,15.00
1789419854,194213794,54,0,0,0,0.00,11.34
1789419855,196051381,48,1,1,0,0.00,10.20
1789419856,193891022,63,1,1,0,0.00,17.00
1789419857,194878621,49,0,0,0,2.00,13.86
1789419858,193915247,47,3,2,0,0.00,12.12
1789419859,193907860,26,0,1,0,0.00,7.14
1789419860,193886474,53,0,0,0,0.00,10.00
1789419861,193802089,54,0,0,0,0.00,14.00
1789419862,194418696,37,1,1,0,2.00,8.25
1789419863,193885318,41,1,1,0,0.00,12.24
1789419864,193782934,37,0,0,0,0.00,9.09
1789419865,193890549,44,0,0,0,0.00,10.31
1789419866,194968150,46,0,0,0,0.00,6.45
1789419867,193925781,33,0,0,0,0.00,6.19
1789419868,193876398,41,0,0,0,0.00,9.09
1789419869,193888015,39,0,1,0,0.00,10.00
1789419870,195278614,47,0,0,0,0.00,13.00
1789419871,196106221,39,0,0,0,2.00,9.28
1789419872,195154853,55,0,0,0,0.00,9.47
1789419873,193788490,42,0,0,0,0.00,8.33
1789419874,196113078,43,0,0,0,2.00,14.42
1789419875,193881727,51,0,0,0,0.00,9.47
1789419876,193906347,34,0,0,0,0.00,10.00
1789419877,193946967,49,1,1,0,0.00,13.00
1789419878,193789590,68,0,0,0,0.00,15.00
1789419879,193878210,41,0,0,0,0.00,14.56
1789419880,193892831,52,1,1,0,0.00,14.85
1789419881,193904453,40,1,1,0,0.00,10.20
1789419882,193891076,32,0,0,0,0.00,8.00
1789419883,193883699,47,0,0,0,0.00,12.24
1789419884,193872322,42,0,1,0,0.00,5.32
1789419885,193993944,38,1,2,0,0.00,11.00
1789419886,196486534,46,0,0,0,0.00,12.87
1789419887,193953193,44,0,0,0,0.00,15.69
1789419888,193898818,65,1,2,0,0.00,14.85
1789419889,193878443,55,0,0,0,0.00,14.00
1789419890,193879069,48,1,1,0,0.00,14.85
1789419891,193957694,48,0,1,0,0.00,18.09
1789419892,193885321,28,1,1,0,0.00,6.19
1789419893,193938947,34,0,0,0,0.00,13.73
1789419894,193920574,24,0,0,0,0.00,10.10
1789419895,194646191,77,0,1,0,0.00,14.29
1789419896,194413822,43,0,0,0,2.00,11.11
1789419897,195024442,39,0,0,0,0.00,10.89
1789419898,193930085,31,0,0,0,0.00,8.08
1789419899,195713690,46,0,0,0,0.00,15.53
1789419900,193884344,56,0,0,0,0.00,11.58
1789419901,193888973,55,0,0,0,0.00,16.83
1789419902,193867604,32,0,0,0,0.00,8.16
1789419903,193894234,27,0,0,0,0.00,10.68
1789419904,193782866,77,1,1,0,0.00,16.67
1789419905,193802497,40,0,0,0,0.00,10.10
1789419906,193799128,54,0,0,0,0.00,11.34
1789419907,193922758,54,1,1,0,0.00,15.31
1789419908,193888391,79,0,0,0,0.00,14.58
1789419909,193877024,61,0,0,0,0.00,14.14
1789419910,193884657,47,0,0,0,0.00,10.31
1789419911,193893290,46,0,0,0,0.00,11.11
1789419912,193927923,54,0,0,0,0.00,8.51
1789419913,193876558,49,0,0,0,0.00,6.45
1789419914,193900192,41,0,0,0,0.00,9.28
1789419915,193789828,57,0,0,0,0.00,15.00
1789419916,193788463,51,1,0,0,0.00,15.00
1789419917,193917097,41,1,1,0,0.00,10.20
1789419918,193809734,61,1,1,0,0.00,15.31
1789419919,193785371,56,0,0,0,0.00,18.27
1789419920,193786007,35,3,1,0,0.00,12.87
1789419921,193932642,39,0,0,0,0.00,11.76
1789419922,193806281,52,2,1,0,0.00,12.24
1789419923,194056915,49,0,0,0,0.00,12.12
1789419924,195931528,43,0,0,0,0.00,9.38
1789419925,193876194,51,0,0,0,0.00,14.14
1789419926,193883833,36,0,0,0,0.00,6.25
1789419927,193880472,45,0,0,0,0.00,11.22
1789419928,193908111,35,0,0,0,0.00,15.09
1789419929,196043722,56,0,0,0,2.00,13.13
1789419930,193884391,43,0,0,0,0.00,11.11
1789419931,193877031,44,0,0,0,0.00,10.31
1789419932,195055656,58,2,2,0,2.00,12.63
1789419933,194424306,51,0,0,0,0.00,14.00
1789419934,193889955,38,0,0,0,0.00,11.88
1789419935,193885597,36,0,0,0,0.00,7.22
1789419936,193931238,44,1,1,0,0.00,12.87
1789419937,193903881,51,0,0,0,0.00,14.00
1789419938,194212520,49,0,0,0,0.00,11.11
1789419939,195002153,47,0,0,0,0.00,15.53
1789419940,195977783,46,0,0,0,0.00,11.22
1789419941,193876455,42,0,0,0,0.00,8.33
1789419942,193812100,47,1,1,0,0.00,13.13
1789419943,193876744,30,1,1,0,0.00,4.21
1789419944,193910389,46,0,0,0,0.00,13.00
1789419945,193878034,35,0,0,0,0.00,8.16
1789419946,193887680,53,0,0,0,0.00,17.48
1789419947,193884326,44,0,0,0,0.00,13.73
1789419948,193800973,53,0,0,0,0.00,14.14
1789419949,193887619,32,0,0,0,0.00,9.09
1789419950,193878266,44,0,0,0,0.00,12.00
1789419951,193885913,64,1,1,0,0.00,11.70
1789419952,193887561,37,0,0,0,0.00,18.37
1789419953,193875209,42,0,0,0,0.00,7.22
1789419954,193889857,43,1,1,0,0.00,7.45
1789419955,194720495,58,0,1,0,0.00,17.48
1789419956,193944154,47,0,0,0,0.00,14.29
1789419957,193785806,47,0,0,0,0.00,12.12
1789419958,193798455,59,0,0,0,0.00,11.58
1789419959,193907104,55,0,0,0,0.00,13.27
1789419960,193885755,35,0,0,0,0.00,9.90
1789419961,194441398,52,1,1,0,0.00,12.37
1789419962,193894056,41,0,0,0,0.00,12.00
1789419963,193882708,23,0,0,0,0.00,7.00
1789419964,193905359,44,2,2,0,0.00,13.13
1789419965,194628002,30,0,0,0,0.00,5.26
1789419966,193683667,89,0,0,0,0.00,16.67
1789419967,193793318,88,0,0,0,0.00,22.22
1789419968,193900969,61,0,0,0,0.00,9.57
1789419969,193895623,62,1,2,0,0.00,19.42
1789419970,196051248,55,0,0,0,2.00,12.24
1789419971,194111928,48,1,1,0,2.00,14.85
1789419972,193913584,48,0,0,0,0.00,15.53
1789419973,195450219,40,0,0,0,2.00,10.31
1789419974,193806896,50,0,0,0,0.00,10.31
1789419975,193916549,47,1,1,0,0.00,13.13
1789419976,193921205,35,0,0,0,0.00,8.08
1789419977,193886861,48,2,2,0,0.00,14.85
1789419978,193891517,47,0,0,0,0.00,13.13
1789419979,193885174,51,0,0,0,0.00,7.61
1789419980,193909831,31,0,1,0,0.00,8.16
1789419981,194841475,48,2,2,0,0.00,10.42
1789419982,195050130,45,1,1,0,2.00,6.38
1789419983,193890803,42,0,0,0,0.00,9.09
1789419984,193889462,54,1,1,0,0.00,12.24
1789419985,193788122,47,1,1,0,0.00,11.34
1789419986,193948778,45,0,0,0,0.00,11.00
1789419987,194392431,48,1,1,0,0.00,12.50
1789419988,193883098,34,0,0,0,0.00,3.19
1789419989,193893757,46,0,0,0,0.00,8.00
1789419990,193883417,59,0,0,0,0.00,12.00
1789419991,193884078,44,1,1,0,0.00,9.57
1789419992,193878738,44,0,1,0,0.00,6.32
1789419993,193927399,45,2,1,0,0.00,10.31
1789419994,193921060,38,0,0,0,0.00,8.25
1789419995,193897722,37,0,0,0,0.00,4.30
1789419996,193881384,52,0,0,0,0.00,13.59
1789419997,193956045,45,0,0,0,0.00,7.45
1789419998,193901709,36,0,0,0,0.00,10.10
1789419999,193950371,15,0,0,0,0.00,1.04
1789420000,193912035,67,1,1,0,0.00,9.18
1789420001,193819699,54,0,0,0,0.00,8.33
1789420002,193913362,82,1,1,0,0.00,14.85
1789420003,193904026,29,1,1,0,0.00,5.15
1789420004,193938690,42,0,0,0,0.00,11.00
1789420005,193927355,38,0,0,0,0.00,7.22
1789420006,193932020,41,0,0,0,0.00,6.12
1789420007,193922685,59,0,1,0,0.00,9.28
1789420008,193821352,51,0,1,0,0.00,12.87
1789420009,193912017,47,0,0,0,0.00,9.47
1789420010,193921683,40,1,1,0,0.00,13.33
1789420011,193892350,16,0,1,0,0.00,5.00
1789420012,193904016,51,1,1,0,0.00,18.75
1789420013,193842684,56,0,0,0,0.00,15.00
1789420014,194363345,39,0,0,0,0.00,8.25
1789420015,193888019,53,0,0,0,0.00,9.47
1789420016,195198669,34,0,0,0,0.00,7.22
1789420017,193897355,55,0,0,0,0.00,13.13
1789420018,193910023,39,0,0,0,0.00,13.13
1789420019,194800680,31,0,0,0,0.00,8.00
1789420020,193788363,48,0,0,0,0.00,10.31
1789420021,194850018,51,0,0,0,0.00,14.00
1789420022,193829702,37,0,0,0,0.00,11.00
1789420023,193932370,29,0,0,0,0.00,9.00
1789420024,193878041,47,1,1,0,0.00,9.38
1789420025,193923712,34,0,0,0,0.00,5.21
1789420026,193911383,66,1,1,0,0.00,18.00
1789420027,193802055,83,1,0,0,0.00,21.36
1789420028,193892726,55,0,0,0,0.00,14.85
1789420029,193788399,49,0,1,0,0.00,14.00
1789420030,194858057,45,0,0,0,0.00,5.32
1789420031,193884742,59,0,1,0,0.00,13.27
1789420032,193896415,43,1,1,0,0.00,9.28
1789420033,193925087,47,0,0,0,0.00,10.31
1789420034,193939760,43,0,0,0,0.00,11.11
1789420035,193910434,39,1,1,0,0.00,11.88
1789420036,193883108,42,0,0,0,0.00,12.00
1789420037,193923782,45,0,0,0,0.00,9.38
1789420038,193919456,53,0,0,0,0.00,14.00
1789420039,193802133,44,0,0,0,0.00,9.38
1789420040,193888807,56,0,0,0,0.00,15.84
1789420041,193883482,43,1,1,0,0.00,9.28
1789420042,193892157,48,0,0,0,0.00,9.00
1789420043,193888833,44,0,0,0,0.00,11.00
1789420044,193899509,54,1,1,0,0.00,10.42
1789420045,193921185,42,0,1,0,0.00,15.38
1789420046,193899862,25,0,0,0,0.00,5.10
1789420047,193834540,72,0,0,0,0.00,11.00
1789420048,193888217,65,0,0,0,0.00,15.46
1789420049,193915894,54,1,1,0,0.00,15.00
1789420050,196742534,40,0,0,0,0.00,9.09
1789420051,193881250,59,0,0,0,0.00,11.70
1789420052,193889928,37,0,0,0,0.00,7.22
1789420053,193914607,57,0,0,0,0.00,8.51
1789420054,193894286,50,0,0,0,0.00,15.53
1789420055,193891965,51,0,0,0,0.00,8.51
1789420056,193891644,55,0,0,0,0.00,11.34
1789420057,193901324,45,0,0,0,0.00,11.22
1789420058,195449983,41,0,0,0,0.00,15.24
1789420059,193950684,23,0,0,0,0.00,8.82
1789420060,195731340,79,2,1,0,0.00,17.35
1789420061,195813020,51,1,1,0,0.00,12.24
1789420062,193900727,50,0,0,0,0.00,18.10
1789420063,193904408,49,0,0,0,0.00,14.00
1789420064,195984062,46,0,0,0,0.00,6.45
1789420065,195907745,47,0,0,0,0.00,10.31
1789420066,193886454,60,0,1,0,0.00,15.31
1789420067,193895136,44,1,1,0,0.00,11.00
1789420068,193888819,51,0,0,0,0.00,11.34
1789420069,193922502,31,0,0,0,0.00,9.09
1789420070,193899185,44,0,0,0,0.00,5.38
1789420071,194043867,44,0,0,0,2.00,8.33
1789420072,193675556,52,0,0,0,0.00,23.23
1789420073,193911237,40,0,0,0,0.00,9.18
1789420074,193940920,52,0,0,0,0.00,14.71
1789420075,193881606,48,0,0,0,0.00,11.34
1789420076,193938290,39,0,0,0,0.00,12.75
1789420077,193918975,23,0,0,0,0.00,6.06
1789420078,193932661,24,0,0,0,0.00,10.68
1789420079,193792348,57,0,0,0,0.00,14.29
1789420080,194543024,52,0,0,0,0.00,13.13
1789420081,193952718,55,1,1,0,0.00,15.31
1789420082,193932405,51,0,0,0,0.00,16.19
1789420083,193891092,31,0,1,0,0.00,8.08
1789420084,195597756,51,1,0,0,0.00,12.37
1789420085,193888466,55,1,1,0,0.00,10.42
1789420086,193902153,43,0,0,0,0.00,12.12
1789420087,193894841,46,1,0,0,0.00,12.12
1789420088,195578507,78,0,0,0,0.00,20.79
1789420089,193939217,65,2,2,0,0.00,17.65
1789420090,193908906,70,0,1,0,0.00,16.49
1789420091,193785596,46,0,0,0,0.00,12.87
1789420092,193884284,51,0,0,0,0.00,12.12
1789420093,193790975,50,0,0,0,0.00,14.00
1789420094,195295644,48,0,0,0,0.00,6.45
1789420095,193895352,52,0,0,0,0.00,8.51
1789420096,193936042,54,0,0,0,0.00,12.24
1789420097,193884733,46,0,0,0,0.00,6.45
1789420098,193877424,49,0,1,0,0.00,11.22
1789420099,193796116,53,0,0,0,0.00,12.00
1789420100,193896805,45,0,0,0,0.00,11.88
1789420101,193799498,44,0,0,0,0.00,12.63
1789420102,193794190,64,0,0,0,0.00,14.58
1789420103,193878880,51,0,0,0,0.00,14.00
1789420104,194281567,28,0,0,0,2.00,5.15
1789420105,193890264,47,0,0,0,0.00,11.34
1789420106,193893957,36,0,0,0,0.00,9.00
1789420107,193885650,45,1,1,0,0.00,10.42
1789420108,193882343,50,0,0,0,0.00,8.42
1789420109,193895036,39,0,0,0,0.00,10.10
1789420110,193879730,34,0,0,0,0.00,8.42
1789420111,193689426,53,0,0,0,0.00,11.46
1789420112,193918117,40,0,0,0,0.00,10.10
1789420113,193885812,60,0,0,0,0.00,14.14
1789420114,194426499,47,0,0,0,2.00,12.00
1789420115,193885201,58,0,0,0,0.00,14.29
1789420116,193899896,41,0,0,0,0.00,10.10
1789420117,193918591,21,0,0,0,0.00,5.15
1789420118,193888287,54,0,1,0,0.00,11.00
1789420119,196325951,33,0,1,0,0.00,10.78
1789420120,193999678,36,1,1,0,0.00,6.32
1789420121,193881375,38,0,0,0,0.00,9.18
1789420122,193905072,51,1,1,0,0.00,16.67
1789420123,193798770,47,1,1,0,0.00,10.42
1789420124,193905465,33,0,0,0,0.00,8.08
1789420125,193890163,38,0,0,0,0.00,10.89
1789420126,193900860,32,0,0,0,0.00,4.26
1789420127,194897545,65,0,0,0,0.00,8.51
1789420128,193791257,49,1,1,0,0.00,11.46
1789420129,193879954,38,0,0,0,0.00,13.59
1789420130,193941652,35,0,0,0,0.00,10.00
1789420131,193919351,56,0,0,0,0.00,11.88
1789420132,193682053,46,2,2,0,0.00,23.23
1789420133,193877749,37,0,0,0,0.00,12.62
1789420134,194037447,35,0,0,0,0.00,9.09
1789420135,193915148,47,0,1,0,0.00,9.38
1789420136,193895848,46,0,0,0,0.00,12.12
1789420137,193813549,40,0,0,0,0.00,9.18
1789420138,193896248,33,2,2,0,0.00,9.00
1789420139,194389942,46,0,0,0,0.00,8.42
1789420140,193895650,53,0,0,0,0.00,13.86
1789420141,193784352,50,0,0,0,0.00,17.65
1789420142,193901052,26,0,0,0,0.00,5.15
1789420143,193911753,42,0,0,0,0.00,7.22
1789420144,195140439,36,3,4,0,0.00,7.92
1789420145,193874158,34,0,0,0,0.00,8.08
1789420146,193876860,58,0,0,0,0.00,14.71
1789420147,194277557,68,0,0,0,0.00,17.53
1789420148,193902264,26,1,1,0,0.00,7.07
1789420149,193881968,91,0,1,0,0.00,12.37
1789420150,193879671,41,1,1,0,0.00,4.30
1789420151,193806375,54,1,1,0,0.00,13.27
1789420152,193882078,43,0,0,0,0.00,14.42
1789420153,193875781,29,0,0,0,0.00,7.14
1789420154,193789487,52,0,0,0,0.00,8.16
1789420155,193868190,70,0,0,0,0.00,11.34
1789420156,193877894,59,1,0,0,0.00,11.58
1789420157,193830599,49,1,1,0,0.00,11.22
1789420158,193957303,33,1,1,0,0.00,4.26
1789420159,193910008,44,0,0,0,0.00,11.22
1789420160,193794715,68,2,1,0,0.00,13.00
1789420161,193890420,48,2,1,0,0.00,14.71
1789420162,193879126,41,0,0,0,0.00,12.75
1789420163,193780833,51,0,0,0,0.00,9.09
1789420164,194161534,55,0,0,0,0.00,11.34
1789420165,193711247,48,1,1,0,0.00,12.37
1789420166,193891951,41,0,0,0,0.00,12.87
1789420167,193877658,50,0,0,0,0.00,13.00
1789420168,193886365,42,0,0,0,0.00,9.18
1789420169,193889073,59,0,0,0,0.00,15.84
1789420170,193891780,35,0,0,0,0.00,7.22
1789420171,193883488,33,0,0,0,0.00,11.76
1789420172,195254178,46,0,0,0,0.00,16.67
1789420173,193908904,46,1,1,0,0.00,11.22
1789420174,193885613,44,1,1,0,0.00,8.25
1789420175,193894321,44,0,0,0,0.00,7.45
1789420176,193894030,40,0,0,0,0.00,7.29
1789420177,193894739,41,0,0,0,0.00,12.87
1789420178,193898449,40,0,0,0,0.00,11.00
1789420179,193931158,44,0,0,0,0.00,11.11
1789420180,193922868,32,0,0,0,0.00,7.14
1789420181,195558556,52,2,2,0,0.00,12.87
